id,travel_date,line_name,direction,passengers,sales_amount,sales_count,refund_count,refund_amount,seats,train_operations,inserted_at,updated_at
2126,2021-01-21,호남선,하행,7243,390306100,7473,2919,113352600,17300,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2127,2021-01-22,강릉선,상행,3756,110043700,4162,1451,26077100,10250,25,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2128,2021-01-22,강릉선,하행,3991,124300700,4700,1904,35272900,10660,26,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2129,2021-01-22,경부선,상행,27790,1477921500,29987,12911,442132200,56906,62,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2130,2021-01-22,경부선,하행,30202,1683758300,32814,15277,531268000,54996,60,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2131,2021-01-22,경전선,상행,5859,307985700,6830,3042,96130300,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2132,2021-01-22,경전선,하행,5855,292957900,6595,2906,88623300,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2133,2021-01-22,구동해선,상행,4653,215169200,5202,2092,60403300,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2134,2021-01-22,구동해선,하행,4028,186454900,4529,1923,55417500,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2135,2021-01-22,전라선,상행,5982,275319300,7075,3421,93047900,10032,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2136,2021-01-22,전라선,하행,5088,240985200,6291,2947,83297600,10411,17,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2137,2021-01-22,중앙선,상행,1141,25091600,1175,347,5086100,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2138,2021-01-22,중앙선,하행,1081,25343000,1184,373,6359300,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2139,2021-01-22,호남선,상행,8872,503019400,10788,5297,170802600,18736,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2140,2021-01-22,호남선,하행,8604,490443900,10644,5098,169356300,19250,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2141,2021-01-23,강릉선,상행,3440,107311400,3713,1385,31886300,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2142,2021-01-23,강릉선,하행,4277,140321000,4735,2049,45619800,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2143,2021-01-23,경부선,상행,20642,1000450200,20965,7851,271433600,57861,63,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2144,2021-01-23,경부선,하행,22917,1158862300,22847,9238,333004600,55951,61,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2145,2021-01-23,경전선,상행,4484,210326200,4829,1822,60041500,9520,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2146,2021-01-23,경전선,하행,5217,257288000,5792,2325,76879500,9520,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2147,2021-01-23,구동해선,상행,3579,157684100,3772,1362,39269500,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2148,2021-01-23,구동해선,하행,3785,169441000,4083,1536,46919600,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2149,2021-01-23,전라선,상행,5001,229554600,5748,2441,74376400,10790,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2150,2021-01-23,전라선,하행,5374,251032000,6434,2754,83364600,10790,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2151,2021-01-23,중앙선,상행,1282,29979600,1281,412,7743500,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2152,2021-01-23,중앙선,하행,1448,35423400,1514,538,10443900,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2153,2021-01-23,호남선,상행,6657,360815000,7597,3058,112685000,18767,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2154,2021-01-23,호남선,하행,7245,401818100,8445,3520,132871300,19312,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2155,2021-01-24,강릉선,상행,4604,160333200,5232,2342,55422000,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2156,2021-01-24,강릉선,하행,3655,110528000,3796,1279,27015600,11070,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2157,2021-01-24,경부선,상행,24365,1303284100,25350,9690,363434100,56906,62,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2158,2021-01-24,경부선,하행,23235,1110160700,22224,8128,274694100,54996,60,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2159,2021-01-24,경전선,상행,5702,286673300,6367,2418,82647700,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2160,2021-01-24,경전선,하행,4144,198492200,4603,1665,52401700,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2161,2021-01-24,구동해선,상행,4353,199330600,4728,1729,52992700,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2162,2021-01-24,구동해선,하행,3294,147033000,3561,1251,35716000,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2163,2021-01-24,전라선,상행,6031,287926700,6975,3205,100256400,10790,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2164,2021-01-24,전라선,하행,4320,194926500,5050,1948,57279300,10411,17,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2165,2021-01-24,중앙선,상행,1418,35284600,1514,540,10209700,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2166,2021-01-24,중앙선,하행,1217,28143600,1268,417,7152600,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2167,2021-01-24,호남선,상행,7899,442623400,9311,4015,144890000,18705,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2168,2021-01-24,호남선,하행,7058,378106000,8055,3171,109667600,19250,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2169,2021-01-25,강릉선,상행,2984,87302000,3168,944,20092500,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2170,2021-01-25,강릉선,하행,2943,84972800,3007,935,18957600,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2171,2021-01-25,경부선,상행,21533,1118882100,21787,7852,296421800,48081,54,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2172,2021-01-25,경부선,하행,20810,1085985400,19498,7272,283351300,47126,53,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2173,2021-01-25,경전선,상행,3656,181097100,3695,1276,45422100,8035,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2174,2021-01-25,경전선,하행,4222,216287900,4450,1703,59840200,8035,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2175,2021-01-25,구동해선,상행,3597,166612900,3656,1282,42096300,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2176,2021-01-25,구동해선,하행,3817,174820300,3890,1402,45853100,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2177,2021-01-25,전라선,상행,4199,187093900,4463,1641,52582800,9108,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2178,2021-01-25,전라선,하행,4773,217191800,5253,1995,65164600,9108,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2179,2021-01-25,중앙선,상행,1029,22124600,994,250,4212400,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2180,2021-01-25,중앙선,하행,1036,21959700,967,264,4245100,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2181,2021-01-25,호남선,상행,6817,357781400,7699,2834,98738300,17238,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2182,2021-01-25,호남선,하행,7099,367748900,7684,2818,101782900,17269,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2183,2021-01-26,강릉선,상행,2704,79366900,2803,869,18675000,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2184,2021-01-26,강릉선,하행,2719,79807800,2688,877,18157600,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2185,2021-01-26,경부선,상행,20089,1039764400,18330,6972,272602700,47157,53,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2186,2021-01-26,경부선,하행,19950,1056842600,16884,6522,277788600,46171,52,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2187,2021-01-26,경전선,상행,3952,204722900,3717,1414,55303600,8066,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2188,2021-01-26,경전선,하행,4195,215355300,3995,1464,57451000,8097,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2189,2021-01-26,구동해선,상행,3461,158705900,3337,1265,41759400,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2190,2021-01-26,구동해선,하행,3572,162859200,3368,1220,42101100,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2191,2021-01-26,전라선,상행,4017,185929600,4171,1719,56784900,9077,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2192,2021-01-26,전라선,하행,4329,198104400,4527,1794,58232000,9077,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2193,2021-01-26,중앙선,상행,984,21677300,886,240,4745800,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2194,2021-01-26,중앙선,하행,1003,21854700,843,250,4208100,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2195,2021-01-26,호남선,상행,6608,339368900,6754,2558,92353000,17269,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2196,2021-01-26,호남선,하행,6649,350560100,6678,2635,98756000,17300,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2197,2021-01-27,강릉선,상행,2771,84293300,2898,944,21462400,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2198,2021-01-27,강릉선,하행,2745,81318500,2704,845,18789700,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2199,2021-01-27,경부선,상행,21079,1093901200,19048,7177,286061900,47188,53,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2200,2021-01-27,경부선,하행,20935,1117335800,18068,6913,298549800,46233,52,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2201,2021-01-27,경전선,상행,4060,219551800,3990,1573,63242900,8066,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2202,2021-01-27,경전선,하행,4284,220526600,4116,1529,59481300,8035,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2203,2021-01-27,구동해선,상행,3913,179809100,3578,1287,44111600,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2204,2021-01-27,구동해선,하행,3755,173787800,3633,1332,46368200,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2205,2021-01-27,전라선,상행,4176,195106100,4387,1838,59004400,9077,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2206,2021-01-27,전라선,하행,4504,204411600,4603,1789,60003600,9077,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2207,2021-01-27,중앙선,상행,943,19770400,848,183,3058800,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2208,2021-01-27,중앙선,하행,953,19346900,778,177,3022300,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2209,2021-01-27,호남선,상행,7038,372314700,7232,2894,108681400,17269,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2210,2021-01-27,호남선,하행,6843,360425900,6789,2651,100727800,17362,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2211,2021-01-28,강릉선,상행,2895,87379600,2977,967,21651100,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2212,2021-01-28,강릉선,하행,2884,92369000,3136,1174,26418600,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2213,2021-01-28,경부선,상행,22556,1239542500,21277,8743,372974400,47221,53,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2214,2021-01-28,경부선,하행,22472,1287961700,20625,8608,398830000,46266,52,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2215,2021-01-28,경전선,상행,4301,249490400,4589,2031,81466500,8004,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2216,2021-01-28,경전선,하행,4596,242909200,4461,1798,72098600,8004,12,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2217,2021-01-28,구동해선,상행,4176,204795500,4153,1670,58427300,7127,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2218,2021-01-28,구동해선,하행,3917,187942200,3911,1566,54234200,7096,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2219,2021-01-28,전라선,상행,4862,236213000,5136,2250,78494800,9234,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2220,2021-01-28,전라선,하행,4914,232634800,5211,2173,72385200,9234,15,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2221,2021-01-28,중앙선,상행,1104,24189600,1048,303,4916000,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2222,2021-01-28,중앙선,하행,1012,23557500,1025,353,6071800,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2223,2021-01-28,호남선,상행,7624,434993100,8450,3752,143795400,17300,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2224,2021-01-28,호남선,하행,7679,427196500,8011,3456,135301800,17269,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2225,2021-01-29,강릉선,상행,3926,126773900,4579,1827,36311900,10250,25,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2226,2021-01-29,강릉선,하행,4244,143192300,5252,2341,47252300,10660,26,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2227,2021-01-29,경부선,상행,27835,1519637600,30395,13691,475838800,56906,62,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2228,2021-01-29,경부선,하행,30120,1742867000,33396,16088,576537500,54996,60,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2229,2021-01-29,경전선,상행,5740,310744100,6879,3224,101546600,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2230,2021-01-29,경전선,하행,5692,296879300,6642,3062,94331800,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2231,2021-01-29,구동해선,상행,4499,222392200,5290,2399,69631100,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2232,2021-01-29,구동해선,하행,3922,196573300,4584,2065,64467900,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2233,2021-01-29,전라선,상행,5841,276151700,7022,3464,92501100,10063,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2234,2021-01-29,전라선,하행,5377,258240200,6502,3127,89880400,10442,17,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2235,2021-01-29,중앙선,상행,1107,26103800,1235,426,7105200,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2236,2021-01-29,중앙선,하행,1000,25047800,1161,458,7293800,2667,7,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2237,2021-01-29,호남선,상행,9278,549914400,11638,6119,205450600,18736,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2238,2021-01-29,호남선,하행,8727,525073400,11220,5880,200675400,19312,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2239,2021-01-30,강릉선,상행,3841,120991700,4034,1581,36901900,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2240,2021-01-30,강릉선,하행,4677,156399400,5143,2238,50364200,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2241,2021-01-30,경부선,상행,20726,1029082200,21146,8236,289245100,57861,63,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2242,2021-01-30,경부선,하행,22756,1175926500,22703,9298,350014000,55951,61,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2243,2021-01-30,경전선,상행,4260,205954200,4706,1869,62319200,9520,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2244,2021-01-30,경전선,하행,5184,260317400,5780,2419,79634200,9520,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2245,2021-01-30,구동해선,상행,3419,152985600,3740,1440,42012700,7127,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2246,2021-01-30,구동해선,하행,3738,173498200,4000,1643,53176700,7127,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2247,2021-01-30,전라선,상행,5072,236771300,5780,2402,77411700,10821,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2248,2021-01-30,전라선,하행,5651,271263900,6629,2966,94269700,10821,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2249,2021-01-30,중앙선,상행,1191,29859800,1238,492,9681500,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2250,2021-01-30,중앙선,하행,1388,35532500,1554,603,11376000,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2251,2021-01-30,호남선,상행,6376,357890200,7542,3236,118131800,18767,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2252,2021-01-30,호남선,하행,7092,416078100,8489,3810,144279900,19281,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2253,2021-01-31,강릉선,상행,4797,167286800,5391,2397,55753300,11480,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2254,2021-01-31,강릉선,하행,3557,108626500,3805,1329,26727600,11070,27,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2255,2021-01-31,경부선,상행,24807,1352518300,26129,10171,389277000,56906,62,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2256,2021-01-31,경부선,하행,22928,1128860300,22591,8616,294884200,54996,60,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2257,2021-01-31,경전선,상행,5676,293180800,6491,2597,87184100,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2258,2021-01-31,경전선,하행,4205,201738700,4701,1776,54367900,9551,16,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2259,2021-01-31,구동해선,상행,4305,202717900,4647,1761,57960000,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2260,2021-01-31,구동해선,하행,3095,142061400,3395,1237,37289100,7065,14,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2261,2021-01-31,전라선,상행,6111,294340000,7021,3153,100700900,10852,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2262,2021-01-31,전라선,하행,4252,194681000,5082,1997,57994900,10473,17,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2263,2021-01-31,중앙선,상행,1332,35287800,1551,617,11137600,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2264,2021-01-31,중앙선,하행,1118,25674800,1189,386,6452300,3048,8,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2265,2021-01-31,호남선,상행,7727,449648700,9386,4184,155060100,18736,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2266,2021-01-31,호남선,하행,7096,387210300,8149,3263,115341300,19250,28,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2267,2021-02-01,강릉선,상행,2795,83757900,3069,982,20630200,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2268,2021-02-01,강릉선,하행,2849,82306200,2995,935,19012000,7380,18,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2269,2021-02-01,경부선,상행,20382,1040694100,20924,7310,268634200,48081,54,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
2270,2021-02-01,경부선,하행,19822,1037134400,18967,6973,274335500,47126,53,2025-10-05 05:06:39.754895+00,2025-10-05 05:06:39.754895+00
