id,game_date,home_team,away_team,stadium,region,note
5302,2021-09-14,두산,KT,잠실,서울,
5303,2021-09-14,삼성,LG,대구,대구,
5304,2021-09-15,KIA,롯데,광주,광주,
5305,2021-09-15,NC,키움,창원,창원,
5306,2021-09-15,SSG,한화,인천,인천,
5307,2021-09-15,두산,KT,잠실,서울,
5308,2021-09-15,삼성,LG,대구,대구,
5309,2021-09-16,KT,롯데,수원,수원,
5310,2021-09-16,NC,LG,창원,창원,
5311,2021-09-16,두산,SSG,잠실,서울,
5312,2021-09-16,삼성,KIA,대구,대구,
5313,2021-09-16,키움,한화,고척,서울,
5314,2021-09-17,KT,롯데,수원,수원,
5315,2021-09-17,NC,LG,창원,창원,우천취소
5316,2021-09-17,NC,LG,창원,창원,
5317,2021-09-17,두산,SSG,잠실,서울,
5318,2021-09-17,삼성,KIA,대구,대구,
5319,2021-09-17,키움,한화,고척,서울,
5320,2021-09-18,LG,KIA,잠실,서울,
5321,2021-09-18,NC,KT,창원,창원,
5322,2021-09-18,SSG,삼성,인천,인천,
5323,2021-09-18,키움,두산,고척,서울,
5324,2021-09-18,한화,롯데,대전,대전,
5325,2021-09-19,LG,KIA,잠실,서울,
5326,2021-09-19,NC,KT,창원,창원,
5327,2021-09-19,SSG,삼성,인천,인천,
5328,2021-09-19,키움,두산,고척,서울,
5329,2021-09-19,한화,롯데,대전,대전,
5330,2021-09-21,KIA,KT,광주,광주,
5331,2021-09-21,SSG,키움,인천,인천,
5332,2021-09-21,두산,NC,잠실,서울,
5333,2021-09-21,롯데,삼성,사직,부산,
5334,2021-09-21,한화,LG,대전,대전,
5335,2021-09-22,KIA,KT,광주,광주,
5336,2021-09-22,SSG,키움,인천,인천,
5337,2021-09-22,두산,NC,잠실,서울,
5338,2021-09-22,롯데,삼성,사직,부산,
5339,2021-09-22,한화,LG,대전,대전,
5340,2021-09-23,KIA,두산,광주,광주,
5341,2021-09-23,KT,한화,수원,수원,
5342,2021-09-23,LG,삼성,잠실,서울,
5343,2021-09-23,SSG,롯데,인천,인천,
5344,2021-09-23,키움,NC,고척,서울,
5345,2021-09-24,KIA,두산,광주,광주,
5346,2021-09-24,KT,한화,수원,수원,
5347,2021-09-24,LG,삼성,잠실,서울,
5348,2021-09-24,SSG,롯데,인천,인천,
5349,2021-09-24,키움,NC,고척,서울,
5350,2021-09-25,KIA,SSG,광주,광주,
5351,2021-09-25,KT,LG,수원,수원,
5352,2021-09-25,두산,한화,잠실,서울,
5353,2021-09-25,삼성,NC,대구,대구,
5354,2021-09-25,키움,롯데,고척,서울,
5355,2021-09-26,KIA,SSG,광주,광주,
5356,2021-09-26,KT,LG,수원,수원,
5357,2021-09-26,두산,한화,잠실,서울,
5358,2021-09-26,삼성,NC,대구,대구,
5359,2021-09-26,키움,롯데,고척,서울,
5360,2021-09-28,KT,두산,수원,수원,
5361,2021-09-28,LG,롯데,잠실,서울,
5362,2021-09-28,NC,KIA,창원,창원,
5363,2021-09-28,삼성,SSG,대구,대구,
5364,2021-09-28,한화,키움,대전,대전,
5365,2021-09-29,KT,두산,수원,수원,
5366,2021-09-29,LG,롯데,잠실,서울,우천취소
5367,2021-09-29,NC,KIA,창원,창원,
5368,2021-09-29,NC,KIA,창원,창원,우천취소
5369,2021-09-29,삼성,SSG,대구,대구,우천취소
5370,2021-09-29,한화,키움,한밭,대전,우천취소
5371,2021-09-30,KIA,키움,광주,광주,
5372,2021-09-30,LG,두산,잠실,서울,
5373,2021-09-30,NC,SSG,창원,창원,
5374,2021-09-30,롯데,KT,사직,부산,
5375,2021-09-30,삼성,한화,대구,대구,
5376,2021-10-01,KIA,키움,광주,광주,
5377,2021-10-01,LG,두산,잠실,서울,
5378,2021-10-01,NC,SSG,창원,창원,
5379,2021-10-01,롯데,KT,사직,부산,
5380,2021-10-01,삼성,한화,대구,대구,
5381,2021-10-02,KIA,한화,광주,광주,
5382,2021-10-02,SSG,KT,인천,인천,
5383,2021-10-02,두산,삼성,잠실,서울,
5384,2021-10-02,롯데,NC,사직,부산,
5385,2021-10-02,키움,LG,고척,서울,
5386,2021-10-03,KIA,한화,광주,광주,
5387,2021-10-03,SSG,KT,인천,인천,
5388,2021-10-03,두산,삼성,잠실,서울,
5389,2021-10-03,롯데,NC,사직,부산,
5390,2021-10-03,키움,LG,고척,서울,
5391,2021-10-05,KT,NC,수원,수원,
5392,2021-10-05,LG,SSG,잠실,서울,
5393,2021-10-05,롯데,KIA,사직,부산,
5394,2021-10-05,키움,삼성,고척,서울,
5395,2021-10-05,한화,두산,대전,대전,
5396,2021-10-06,KT,NC,수원,수원,
5397,2021-10-06,LG,SSG,잠실,서울,
5398,2021-10-06,롯데,KIA,사직,부산,
5399,2021-10-06,키움,삼성,고척,서울,
5400,2021-10-06,한화,두산,대전,대전,
5401,2021-10-07,KIA,LG,광주,광주,
5402,2021-10-07,KT,키움,수원,수원,
5403,2021-10-07,NC,삼성,창원,창원,
5404,2021-10-07,두산,롯데,잠실,서울,
5405,2021-10-07,한화,SSG,대전,대전,
5406,2021-10-08,KIA,LG,광주,광주,
5407,2021-10-08,KT,키움,수원,수원,우천취소
5408,2021-10-08,NC,삼성,창원,창원,
5409,2021-10-08,두산,롯데,잠실,서울,
5410,2021-10-08,한화,SSG,대전,대전,
5411,2021-10-09,LG,KT,잠실,서울,
5412,2021-10-09,SSG,롯데,인천,인천,
5413,2021-10-09,한화,KIA,대전,대전,
5414,2021-10-10,LG,KT,잠실,서울,우천취소
5415,2021-10-10,NC,두산,창원,창원,
5416,2021-10-10,한화,KIA,대전,대전,
5417,2021-10-11,LG,KT,잠실,서울,
5418,2021-10-12,KIA,삼성,광주,광주,
5419,2021-10-12,SSG,LG,인천,인천,
5420,2021-10-12,두산,KT,잠실,서울,
5421,2021-10-12,키움,NC,고척,서울,
5422,2021-10-13,KIA,삼성,광주,광주,
5423,2021-10-13,두산,KT,잠실,서울,
5424,2021-10-13,롯데,LG,사직,부산,
5425,2021-10-13,키움,NC,고척,서울,
5426,2021-10-14,KIA,삼성,광주,광주,
5427,2021-10-14,두산,KT,잠실,서울,
5428,2021-10-14,롯데,LG,사직,부산,
5429,2021-10-14,키움,NC,고척,서울,
5430,2021-10-15,KT,KIA,수원,수원,
5431,2021-10-15,두산,NC,잠실,서울,
5432,2021-10-15,롯데,LG,사직,부산,
5433,2021-10-15,삼성,키움,대구,대구,
5434,2021-10-16,KT,한화,수원,수원,
5435,2021-10-16,NC,LG,창원,창원,
5436,2021-10-16,두산,KIA,잠실,서울,
5437,2021-10-16,롯데,SSG,사직,부산,
5438,2021-10-16,삼성,키움,대구,대구,
5439,2021-10-17,KT,한화,수원,수원,
5440,2021-10-17,NC,LG,창원,창원,
5441,2021-10-17,두산,KIA,잠실,서울,
5442,2021-10-17,롯데,SSG,사직,부산,
5443,2021-10-17,삼성,키움,대구,대구,
5444,2021-10-19,KIA,SSG,광주,광주,
5445,2021-10-19,LG,키움,잠실,서울,
5446,2021-10-19,NC,KT,창원,창원,
5447,2021-10-19,삼성,두산,대구,대구,
5448,2021-10-20,KIA,KT,광주,광주,
5449,2021-10-20,LG,키움,잠실,서울,
5450,2021-10-20,SSG,NC,인천,인천,
5451,2021-10-21,KIA,한화,광주,광주,
5452,2021-10-21,LG,키움,잠실,서울,
5453,2021-10-21,SSG,두산,인천,인천,
5454,2021-10-22,NC,KIA,창원,창원,
5455,2021-10-22,SSG,두산,인천,인천,
5456,2021-10-22,롯데,한화,사직,부산,
5457,2021-10-22,삼성,KT,대구,대구,
5458,2021-10-23,NC,KIA,창원,창원,
5459,2021-10-23,두산,LG,잠실,서울,
5460,2021-10-23,롯데,한화,사직,부산,
5461,2021-10-23,삼성,KT,대구,대구,
5462,2021-10-24,KT,키움,수원,수원,
5463,2021-10-24,NC,KIA,창원,창원,
5464,2021-10-24,두산,LG,잠실,서울,
5465,2021-10-24,롯데,한화,사직,부산,
5466,2021-10-24,삼성,SSG,대구,대구,
5467,2021-10-25,LG,롯데,잠실,서울,
5468,2021-10-25,한화,키움,대전,대전,
5469,2021-10-26,NC,SSG,창원,창원,
5470,2021-10-26,두산,키움,잠실,서울,
5471,2021-10-26,한화,LG,대전,대전,
5472,2021-10-27,KT,NC,수원,수원,
5473,2021-10-27,SSG,두산,인천,인천,
5474,2021-10-27,롯데,KIA,사직,부산,
5475,2021-10-27,키움,삼성,고척,서울,
5476,2021-10-27,한화,LG,대전,대전,
5477,2021-10-28,KT,NC,수원,수원,
5478,2021-10-28,SSG,두산,인천,인천,
5479,2021-10-28,롯데,KIA,사직,부산,
5480,2021-10-28,한화,LG,대전,대전,
5481,2021-10-29,KIA,두산,광주,광주,
5482,2021-10-29,NC,삼성,창원,창원,
5483,2021-10-29,롯데,LG,사직,부산,
5484,2021-10-29,키움,KT,고척,서울,
5485,2021-10-30,KIA,키움,광주,광주,
5486,2021-10-30,NC,삼성,창원,창원,
5487,2021-10-30,SSG,KT,인천,인천,
5488,2021-10-30,롯데,LG,사직,부산,
5489,2021-10-30,한화,두산,대전,대전,
5490,2022-04-02,KIA,LG,광주,광주,
5491,2022-04-02,KT,삼성,수원,수원,
5492,2022-04-02,NC,SSG,창원,창원,
5493,2022-04-02,두산,한화,잠실,서울,
5494,2022-04-02,키움,롯데,고척,서울,
5495,2022-04-03,KIA,LG,광주,광주,
5496,2022-04-03,KT,삼성,수원,수원,
5497,2022-04-03,NC,SSG,창원,창원,
5498,2022-04-03,두산,한화,잠실,서울,
5499,2022-04-03,키움,롯데,고척,서울,
5500,2022-04-05,KIA,한화,광주,광주,
5501,2022-04-05,KT,SSG,수원,수원,
5502,2022-04-05,NC,롯데,창원,창원,
5503,2022-04-05,두산,삼성,잠실,서울,
5504,2022-04-05,키움,LG,고척,서울,
5505,2022-04-06,KIA,한화,광주,광주,
5506,2022-04-06,KT,SSG,수원,수원,
5507,2022-04-06,NC,롯데,창원,창원,
5508,2022-04-06,두산,삼성,잠실,서울,
5509,2022-04-06,키움,LG,고척,서울,
5510,2022-04-07,KIA,한화,광주,광주,
5511,2022-04-07,KT,SSG,수원,수원,
5512,2022-04-07,NC,롯데,창원,창원,
5513,2022-04-07,두산,삼성,잠실,서울,
5514,2022-04-07,키움,LG,고척,서울,
5515,2022-04-08,LG,NC,잠실,서울,
5516,2022-04-08,SSG,KIA,인천,인천,
5517,2022-04-08,롯데,두산,사직,부산,
5518,2022-04-08,삼성,키움,대구,대구,
5519,2022-04-08,한화,KT,대전,대전,
5520,2022-04-09,LG,NC,잠실,서울,
5521,2022-04-09,SSG,KIA,인천,인천,
5522,2022-04-09,롯데,두산,사직,부산,
5523,2022-04-09,삼성,키움,대구,대구,
5524,2022-04-09,한화,KT,대전,대전,
5525,2022-04-10,LG,NC,잠실,서울,
5526,2022-04-10,SSG,KIA,인천,인천,
5527,2022-04-10,롯데,두산,사직,부산,
5528,2022-04-10,삼성,키움,대구,대구,
5529,2022-04-10,한화,KT,대전,대전,
5530,2022-04-12,KIA,롯데,광주,광주,
5531,2022-04-12,KT,두산,수원,수원,
5532,2022-04-12,LG,SSG,잠실,서울,
5533,2022-04-12,삼성,한화,대구,대구,
5534,2022-04-12,키움,NC,고척,서울,
5535,2022-04-13,KIA,롯데,광주,광주,우천취소
5536,2022-04-13,KT,두산,수원,수원,우천취소
5537,2022-04-13,LG,SSG,잠실,서울,
5538,2022-04-13,삼성,한화,대구,대구,
5539,2022-04-13,키움,NC,고척,서울,
5540,2022-04-14,KIA,롯데,광주,광주,
5541,2022-04-14,KT,두산,수원,수원,
5542,2022-04-14,LG,SSG,잠실,서울,
5543,2022-04-14,삼성,한화,대구,대구,
5544,2022-04-14,키움,NC,고척,서울,
5545,2022-04-15,NC,KIA,창원,창원,
5546,2022-04-15,SSG,삼성,인천,인천,
5547,2022-04-15,두산,키움,잠실,서울,
5548,2022-04-15,롯데,KT,사직,부산,
5549,2022-04-15,한화,LG,대전,대전,
5550,2022-04-16,NC,KIA,창원,창원,
5551,2022-04-16,SSG,삼성,인천,인천,
5552,2022-04-16,두산,키움,잠실,서울,
5553,2022-04-16,롯데,KT,사직,부산,
5554,2022-04-16,한화,LG,대전,대전,
5555,2022-04-17,NC,KIA,창원,창원,
5556,2022-04-17,SSG,삼성,인천,인천,
5557,2022-04-17,두산,키움,잠실,서울,
5558,2022-04-17,롯데,KT,사직,부산,
5559,2022-04-17,한화,LG,대전,대전,
5560,2022-04-19,KIA,두산,광주,광주,
5561,2022-04-19,LG,KT,잠실,서울,
5562,2022-04-19,NC,삼성,창원,창원,
5563,2022-04-19,SSG,키움,인천,인천,
5564,2022-04-19,롯데,한화,사직,부산,
5565,2022-04-20,KIA,두산,광주,광주,
5566,2022-04-20,LG,KT,잠실,서울,
5567,2022-04-20,NC,삼성,창원,창원,
5568,2022-04-20,SSG,키움,인천,인천,
5569,2022-04-20,롯데,한화,사직,부산,
5570,2022-04-21,KIA,두산,광주,광주,
5571,2022-04-21,LG,KT,잠실,서울,
5572,2022-04-21,NC,삼성,창원,창원,
5573,2022-04-21,SSG,키움,인천,인천,
5574,2022-04-21,롯데,한화,사직,부산,
5575,2022-04-22,KT,NC,수원,수원,
5576,2022-04-22,두산,LG,잠실,서울,
5577,2022-04-22,삼성,롯데,대구,대구,
5578,2022-04-22,키움,KIA,고척,서울,
5579,2022-04-22,한화,SSG,대전,대전,
5580,2022-04-23,KT,NC,수원,수원,
5581,2022-04-23,두산,LG,잠실,서울,
5582,2022-04-23,삼성,롯데,대구,대구,
5583,2022-04-23,키움,KIA,고척,서울,
5584,2022-04-23,한화,SSG,대전,대전,
5585,2022-04-24,KT,NC,수원,수원,
5586,2022-04-24,두산,LG,잠실,서울,
5587,2022-04-24,삼성,롯데,대구,대구,
5588,2022-04-24,키움,KIA,고척,서울,
5589,2022-04-24,한화,SSG,대전,대전,
5590,2022-04-26,KT,KIA,수원,수원,
5591,2022-04-26,두산,NC,잠실,서울,
5592,2022-04-26,롯데,SSG,사직,부산,
5593,2022-04-26,삼성,LG,대구,대구,
5594,2022-04-26,한화,키움,대전,대전,
5595,2022-04-27,KT,KIA,수원,수원,
5596,2022-04-27,두산,NC,잠실,서울,
5597,2022-04-27,롯데,SSG,사직,부산,
5598,2022-04-27,삼성,LG,대구,대구,
5599,2022-04-27,한화,키움,대전,대전,
5600,2022-04-28,KT,KIA,수원,수원,
5601,2022-04-28,두산,NC,잠실,서울,
5602,2022-04-28,롯데,SSG,사직,부산,
5603,2022-04-28,삼성,LG,대구,대구,
5604,2022-04-28,한화,키움,대전,대전,
5605,2022-04-29,KIA,삼성,광주,광주,
5606,2022-04-29,LG,롯데,잠실,서울,
5607,2022-04-29,NC,한화,창원,창원,
5608,2022-04-29,SSG,두산,인천,인천,
5609,2022-04-29,키움,KT,고척,서울,
5610,2022-04-30,KIA,삼성,광주,광주,
5611,2022-04-30,LG,롯데,잠실,서울,
5612,2022-04-30,NC,한화,창원,창원,
5613,2022-04-30,SSG,두산,인천,인천,
5614,2022-04-30,키움,KT,고척,서울,
5615,2022-05-01,KIA,삼성,광주,광주,
5616,2022-05-01,LG,롯데,잠실,서울,
5617,2022-05-01,NC,한화,창원,창원,
5618,2022-05-01,SSG,두산,인천,인천,
5619,2022-05-01,키움,KT,고척,서울,
5620,2022-05-03,KIA,키움,광주,광주,
5621,2022-05-03,KT,롯데,수원,수원,
5622,2022-05-03,LG,두산,잠실,서울,
5623,2022-05-03,SSG,한화,인천,인천,
5624,2022-05-03,삼성,NC,대구,대구,
5625,2022-05-04,KIA,키움,광주,광주,
5626,2022-05-04,KT,롯데,수원,수원,
5627,2022-05-04,LG,두산,잠실,서울,
5628,2022-05-04,SSG,한화,인천,인천,
5629,2022-05-04,삼성,NC,대구,대구,
5630,2022-05-05,KIA,키움,광주,광주,
5631,2022-05-05,KT,롯데,수원,수원,
5632,2022-05-05,LG,두산,잠실,서울,
5633,2022-05-05,SSG,한화,인천,인천,
5634,2022-05-05,삼성,NC,대구,대구,
5635,2022-05-06,NC,LG,창원,창원,
5636,2022-05-06,두산,KT,잠실,서울,
5637,2022-05-06,롯데,삼성,사직,부산,
5638,2022-05-06,키움,SSG,고척,서울,
5639,2022-05-06,한화,KIA,대전,대전,
5640,2022-05-07,NC,LG,창원,창원,
5641,2022-05-07,두산,KT,잠실,서울,
5642,2022-05-07,롯데,삼성,사직,부산,
5643,2022-05-07,키움,SSG,고척,서울,
5644,2022-05-07,한화,KIA,대전,대전,
5645,2022-05-08,NC,LG,창원,창원,
5646,2022-05-08,두산,KT,잠실,서울,
5647,2022-05-08,롯데,삼성,사직,부산,
5648,2022-05-08,키움,SSG,고척,서울,
5649,2022-05-08,한화,KIA,대전,대전,
5650,2022-05-10,KIA,KT,광주,광주,
5651,2022-05-10,LG,한화,잠실,서울,
5652,2022-05-10,롯데,NC,사직,부산,
5653,2022-05-10,삼성,SSG,대구,대구,
5654,2022-05-10,키움,두산,고척,서울,
5655,2022-05-11,KIA,KT,광주,광주,
5656,2022-05-11,LG,한화,잠실,서울,
5657,2022-05-11,롯데,NC,사직,부산,
5658,2022-05-11,삼성,SSG,대구,대구,
5659,2022-05-11,키움,두산,고척,서울,
5660,2022-05-12,KIA,KT,광주,광주,
5661,2022-05-12,LG,한화,잠실,서울,
5662,2022-05-12,롯데,NC,사직,부산,
5663,2022-05-12,삼성,SSG,대구,대구,
5664,2022-05-12,키움,두산,고척,서울,
5665,2022-05-13,KT,키움,수원,수원,
5666,2022-05-13,LG,KIA,잠실,서울,
5667,2022-05-13,SSG,NC,인천,인천,
5668,2022-05-13,삼성,두산,대구,대구,우천취소
5669,2022-05-13,한화,롯데,대전,대전,
5670,2022-05-14,KT,키움,수원,수원,
5671,2022-05-14,LG,KIA,잠실,서울,
5672,2022-05-14,SSG,NC,인천,인천,
5673,2022-05-14,삼성,두산,대구,대구,
5674,2022-05-14,한화,롯데,대전,대전,
5675,2022-05-15,KT,키움,수원,수원,
5676,2022-05-15,LG,KIA,잠실,서울,
5677,2022-05-15,SSG,NC,인천,인천,
5678,2022-05-15,삼성,두산,대구,대구,
5679,2022-05-15,한화,롯데,대전,대전,
5680,2022-05-17,KT,LG,수원,수원,
5681,2022-05-17,NC,키움,창원,창원,
5682,2022-05-17,두산,SSG,잠실,서울,
5683,2022-05-17,롯데,KIA,사직,부산,
5684,2022-05-17,한화,삼성,대전,대전,
5685,2022-05-18,KT,LG,수원,수원,
5686,2022-05-18,NC,키움,창원,창원,
5687,2022-05-18,두산,SSG,잠실,서울,
5688,2022-05-18,롯데,KIA,사직,부산,
5689,2022-05-18,한화,삼성,대전,대전,
5690,2022-05-19,KT,LG,수원,수원,
5691,2022-05-19,NC,키움,창원,창원,
5692,2022-05-19,두산,SSG,잠실,서울,
5693,2022-05-19,롯데,KIA,사직,부산,
5694,2022-05-19,한화,삼성,대전,대전,
5695,2022-05-20,KIA,NC,광주,광주,
5696,2022-05-20,SSG,LG,인천,인천,
5697,2022-05-20,두산,롯데,잠실,서울,
5698,2022-05-20,삼성,KT,대구,대구,
5699,2022-05-20,키움,한화,고척,서울,
5700,2022-05-21,KIA,NC,광주,광주,
5701,2022-05-21,SSG,LG,인천,인천,
5702,2022-05-21,두산,롯데,잠실,서울,
5703,2022-05-21,삼성,KT,대구,대구,
5704,2022-05-21,키움,한화,고척,서울,
5705,2022-05-22,KIA,NC,광주,광주,
5706,2022-05-22,SSG,LG,인천,인천,
5707,2022-05-22,두산,롯데,잠실,서울,
5708,2022-05-22,삼성,KT,대구,대구,
5709,2022-05-22,키움,한화,고척,서울,
5710,2022-05-24,LG,키움,잠실,서울,
5711,2022-05-24,NC,KT,창원,창원,
5712,2022-05-24,SSG,롯데,인천,인천,
5713,2022-05-24,삼성,KIA,대구,대구,
5714,2022-05-24,한화,두산,대전,대전,
5715,2022-05-25,LG,키움,잠실,서울,
5716,2022-05-25,NC,KT,창원,창원,
5717,2022-05-25,SSG,롯데,인천,인천,
5718,2022-05-25,삼성,KIA,대구,대구,
5719,2022-05-25,한화,두산,대전,대전,
5720,2022-05-26,LG,키움,잠실,서울,
5721,2022-05-26,NC,KT,창원,창원,
5722,2022-05-26,SSG,롯데,인천,인천,
5723,2022-05-26,삼성,KIA,대구,대구,
5724,2022-05-26,한화,두산,대전,대전,
5725,2022-05-27,KIA,SSG,광주,광주,
5726,2022-05-27,KT,한화,수원,수원,
5727,2022-05-27,LG,삼성,잠실,서울,
5728,2022-05-27,NC,두산,창원,창원,
5729,2022-05-27,롯데,키움,사직,부산,
5730,2022-05-28,KIA,SSG,광주,광주,
5731,2022-05-28,KT,한화,수원,수원,
5732,2022-05-28,LG,삼성,잠실,서울,
5733,2022-05-28,NC,두산,창원,창원,
5734,2022-05-28,롯데,키움,사직,부산,
5735,2022-05-29,KIA,SSG,광주,광주,
5736,2022-05-29,KT,한화,수원,수원,
5737,2022-05-29,LG,삼성,잠실,서울,
5738,2022-05-29,NC,두산,창원,창원,
5739,2022-05-29,롯데,키움,사직,부산,
5740,2022-05-31,SSG,KT,인천,인천,
5741,2022-05-31,두산,KIA,잠실,서울,
5742,2022-05-31,롯데,LG,사직,부산,
5743,2022-05-31,키움,삼성,고척,서울,
5744,2022-05-31,한화,NC,대전,대전,
5745,2022-06-01,SSG,KT,인천,인천,
5746,2022-06-01,두산,KIA,잠실,서울,
5747,2022-06-01,롯데,LG,사직,부산,
5748,2022-06-01,키움,삼성,고척,서울,
5749,2022-06-01,한화,NC,대전,대전,
5750,2022-06-02,SSG,KT,인천,인천,
5751,2022-06-02,두산,KIA,잠실,서울,
5752,2022-06-02,롯데,LG,사직,부산,
5753,2022-06-02,키움,삼성,고척,서울,
5754,2022-06-02,한화,NC,대전,대전,
5755,2022-06-03,KT,KIA,수원,수원,
5756,2022-06-03,LG,SSG,잠실,서울,
5757,2022-06-03,NC,롯데,창원,창원,
5758,2022-06-03,삼성,두산,대구,대구,
5759,2022-06-03,한화,키움,대전,대전,
5760,2022-06-04,KT,KIA,수원,수원,
5761,2022-06-04,LG,SSG,잠실,서울,
5762,2022-06-04,NC,롯데,창원,창원,
5763,2022-06-04,삼성,두산,대구,대구,
5764,2022-06-04,한화,키움,대전,대전,
5765,2022-06-05,KT,KIA,수원,수원,
